Geneid	Length
CG8765	894
Gbeta76C	337
verm	476
serp	377
Trpml	854
CG42637	920
CG42529	183
CG42638	854
Gyc76C	920
ms(3)76Ca	183
SREBP	243
CG14102	677
Ir76a	1248
TORIP	267
CG15881	145
CG34116	130
CG14104	132
Kap-alpha1	581
Cyp305a1	152
cyc	222
Fibp	455
Deaf1	1499
trc	1215
CG32221	179
kto	85
Papss	317
Rab8	1068
Usp32	719
Mi-2	401
Su(Tpl)	2407
Prp3	179
Mtr3	189
Rpn1	144
Su(z)12	1059
Pfdn6	321
Grasp65	299
CG8004	364
RhoGDI	755
Ac76E	968
CG32219	484
CG34258	116
CG33710	229
CG42655	3
CG42654	134
CG42263	556
CG14182	478
CG17732	3
hale	73
schuy	43
Csas	45
fln	406
Nca	85
CG7646	467
Gabat	509
Tom20	290
CG7668	288
kug	125
CG14183	22
CG14184	151
sNPF-R	2220
CG14186	943
CG14185	164
Ir76b	303
CG14187	92
CG7365	164
gig	126
obst-J	129
CG7335	111
CG7328	156
CG42674	1961
Ssk	222
CG42833	109
obst-F	50
CG7298	131
CG7290	365
CG6996	645
CG7017	394
CG6933	118
CG17145	283
CG17147	34
Su(var)3-3	576
CG13813	186
CG17233	898
Clc	281
CG6951	177
rdgC	1407
CG32228	242
gogo	589
CG17122	72
FRG1	46
Pex23	334
SCCRO4	688
CG32225	294
polo	596
alphaSnap	1033
Spn77Ba	228
Spn77Bb	41
Spn77Bc	143
Rbbp5	353
eRF1	848
CG5618	102
kin17	193
CG5665	3
DNApol-alpha60	76
Toll-9	200
in	337
CG13247	50
Ide	123
RhoBTB	633
CG5498	93
fbl	734
CG33969	363
trbl	566
CG13248	687
zye	90
CG5282	78
CG5274	201
CG5262	394
Las	141
Psn	110
mRpL15	52
CG5872	999
CG11796	63
CG5910	187
CG5199	281
atk	86
mag	259
CG42764	639
CG5955	145
CG32428	1001
CG5969	517
isoQC	494
ZnT77C	485
ND-39	102
CG32425	692
CG18281	3
CG17637	3
CG5078	3
CG5059	737
mTerf3	30
CG5104	151
CG4825	207
CG4858	92
Rcd2	480
CG13250	3
knrl	1004
CG13251	118
kni	509
cmpy	2033
CG34260	9
CG13252	853
Gr77a	49
CG33912	3
CG43251	100
CG4074	203
CG4186	134
CG4042	63
Pitslre	227
Pex16	306
Pex14	275
CG11399	1311
CG11396	114
Six4	183
CG3698	91
tzn	94
Spc105R	185
CG3634	434
HIPP1	457
CG3618	170
Pka-R1	1965
Mst77F	271
CG3288	201
CG13255	257
CSN3	232
CG11456	764
CG32432	190
Sfp77F	828
CG43931	490
CG11458	193
fng	512
CG10589	82
Sems	37
CG10588	506
CG11037	35
CG10587	272
CG12983	3087
CG33287	95
CG33286	67
CG12984	196
skd	2893
CG10585	253
CG10584	148
Sin	92
CG10581	9
siz	771
CG43072	55
ko	610
CG33285	43
CG43938	617
CG33284	225
ICA69	151
CG10565	124
Ac78C	663
chb	673
AsnS	100
CG42337	1352
park	96
CG34261	287
CG33054	74
CG33056	201
CG10512	501
CG10510	73
CG10508	463
CG12975	137
Ilk	717
CG43219	3
Eip78C	2083
CG43218	107
CG9391	164
CG9389	101
AcCoAS	986
ppl	201
CG12974	454
pzg	767
Cpr78Ca	362
Cpr78Cb	630
Edg78E	525
CG43702	56
Cpr78Cc	124
CG11309	823
CG7632	228
Pc	1182
Rab26	1020
Tsr1	294
CG7324	675
CG32436	121
ebd2	273
CG12971	180
CG32437	54
CG32440	193
rgn	1150
sa	89
barc	316
CG33288	76
Aef1	2433
CG5664	1107
Alp1	147
Syx7	480
croc	538
Neu2	52
CG7202	52
CG7519	128
Hr78	290
Glg1	669
Est-Q	106
M6	1044
SAK	928
Cdk12	906
CG7611	502
Arv1	475
Mkrn1	1513
ppk5	109
Rpn10	121
COX8	216
VhaM9.7-b	823
CG33290	71
Wnk	291
CG7173	281
CapaR	743
CG7634	61
CRIF	79
SMC5	63
CG32441	136
TfAP-2	398
S1P	31
CG11307	57
CG7166	1891
CG11306	300
MED1	2177
ORMDL	132
CG32444	131
CG32445	134
Atox1	495
CG43980	289
Cpr78E	28
CG11249	132
Als2	348
CG11248	318
Sfp78E	233
CG32447	2994
CG11247	576
Rpb8	55
CG14570	70
CG14569	212
CG14568	134
CG14573	82
CG14567	59
CG14566	169
CG14572	94
CG14565	180
Syn1	1177
CG14564	68
CG7370	902
eg	282
CG43895	84
CycH	84
CG7407	474
CG7414	864
CG32448	75
CG7148	75
Nopp140	808
P5CDh1	827
CG14563	102
mub	9517
SLC22A	122
DNApol-eta	369
CG14562	527
CG7458	258
CS-2	300
CG7470	2213
Act79B	350
CG7140	353
CG43392	54
Oct-TyrR	1208
CG14561	502
CG7139	508
CG7133	210
CG7130	195
RpLP0	175
Sfp79B	111
msopa	286
olf413	5046
Rich	393
Ddx1	175
CG11523	275
Csp	1978
Srpk79D	1238
Hem	191
IleRS	80
Ten-m	2547
CG32450	231
CG11449	3
laza	741
CG11438	144
CG11437	66
CG11426	272
CG11425	45
CG43312	170
CG43331	19
CG43330	45
CG43329	110
CG11404	216
Trxr-2	151
CG14459	4755
ND-B14.5AL	253
CG33766	3
CG33767	3
CG33768	3
CG33769	3
CG33770	3
CG33771	3
CG33772	3
CG14457	74
CG14455	77
CG14456	141
CG14454	479
CG12546	115
CG14453	148
CG14452	115
CG32453	364
CG45116	43
CG11370	135
ArfGAP3	634
CG32452	244
mael	120
CG14451	20
CG14450	1247
CG11367	410
CG32454	190
CG11241	1643
l(3)04053	502
CG7369	900
SPoCk	3123
CG14448	112
jim	8682
CG45428	183
CG11226	437
CG32462	127
CG32459	247
CG13239	248
CG33169	340
CG33170	493
CG11137	368
Arf79F	705
CG11109	17
Chro	903
Ssl1	179
slif	576
CG11131	168
BoYb	290
CG12768	687
Mes2	861
CG32461	109
CG32457	105
nrm	2397
RpL10	527
CkIIalpha	201
CG33217	28
Vps11	242
CG34031	62
nAChRalpha4	3521
alpha-Cat	2317
ND-MLRQ	180
AGO3	75
CG17454	49
CG40298	46
CG17698	202
CG43968	3
CG40470	65
CG40045	73
Snap25	1465
nvd	245
mRpS5	272
scro	304
CG40472	44
ND-AGGG	371
Set1	286
MED21	298
UQCR-11	1203
CG45782	58
FASN3	104
CG40178	86
CG40160	3522
CG41284	3
CG42598	3
CG40228	1477
vtd	541
RpL15	51
Dbp80	809
eIF4B	612
CG17514	460
CG45781	406
CG46302	136
CG40498	1886
rl	5715
CG40191	1724
Yeti	819
l(2)41Ab	106
Maf1	2975
CG17691	122
CG41520	370
CG17684	371
MFS17	1344
CG41378	88
Scp1	517
dpr21	59
CG41242	3
RYa	42
uex	504
Haspin	63
CG17683	831
RNASEK	762
IntS3	91
Gprk1	241
RpL38	722
Stlk	783
p120ctn	202
CG17486	76
CG17883	507
Nipped-B	189
conu	100
CG12547	465
CG17528	2026
CG14464	880
CG44102	246
Ir41a	401
TpnC41C	1195
CG3107	40
gus	676
Atf6	729
Nipped-A	88
d4	74
sxc	290
CG10465	85
CG10395	263
CG30441	7
COX4L	71
CG10417	260
laccase2	2232
CG30440	17
CG30438	550
TpnC4	210
Fis1	260
CG17508	666
CG11665	1099
CG1344	971
Not3	808
CG8245	143
kune	174
scaf	970
CG17337	128
vlc	523
ap	1734
l(2)09851	344
CG34200	63
CG7791	34
Gp210	2127
ZnT41F	188
Or42a	58
Tsp42A	430
Or42b	3
dpr12	2192
CG44438	288
CG43366	579
CG7882	466
CG7881	1214
BubR1	144
mle	336
Src42A	1187
Act42A	363
Pngl	683
Strica	1037
SCAP	400
CG14591	476
Tbce	238
CG34211	23
CG34212	105
CCHa2-R	751
CG7856	30
l(2)k09848	412
CG7849	58
SmydA-5	212
Ars2	2845
EcR	4718
CG14589	86
Cyp6w1	818
CG8343	73
CG11211	58
Ptr	1775
CG30432	434
eIF3f2	126
CG30431	373
CG17994	90
l(2)k14710	315
bin3	843
tomboy40	140
Pld	323
jing	2542
CG15233	324
CG33919	3
Vha16-1	2231
Trap1	130
Bap170	75
Fmo-2	289
Debcl	199
Opbp	45
geminin	191
sced	647
Dpit47	39
Adf1	711
CG15908	34
CG9410	643
Hsepi	881
PGAP3	276
CG17266	48
CG9422	659
Tdc1	308
CG15909	356
Tdc2	230
CG3270	119
Mob4	483
Rab2	928
CG45092	3958
CG3409	981
Zip42C.1	203
Zip42C.2	348
l(2)01289	1959
phtf	406
CG3267	303
Eb1	1068
CG3420	65
CG9436	238
Epac	2935
Cyp6a2	97
SdhB	199
CG15237	176
ubl	84
koi	1698
CG15236	1670
CG34215	101
CG9445	519
coro	1064
CG9447	82
Spn42Da	596
Spn42Db	573
Spn42Dc	297
Spn42Dd	29
Spn42De	74
CG30158	2273
CG3358	265
mim	1623
CheB42b	77
CheB42c	83
CheB42a	76
ppk25	3
Cyp6u1	312
CG30157	68
vimar	1271
CG30156	73
CG17002	157
Tsp42Ea	572
CG30159	462
Tsp42Eb	117
CG30160	117
Tsp42Ec	198
Tsp42Ed	479
Tsp42Ee	604
CG43646	3
CG43647	3
Tsp42Ef	312
Tsp42Eg	346
Tsp42Eh	220
Tsp42Ei	406
CG33914	167
Tsp42Ej	93
Tsp42Ek	182
Tsp42El	226
lbm	220
Tsp42En	483
Tsp42Ep	2129
Tsp42Eo	72
pgant3	507
Tsp42Eq	349
Tsp42Er	121
CG12836	82
CG12831	2567
esn	1044
Cyp9b1	206
Cyp9b2	102
Spn43Aa	88
CG12828	117
pk	562
Spn43Ab	72
Spn43Ad	145
nec	111
CG11060	84
CG33140	73
CG30385	53
CG30384	117
Or43a	382
Ady43A	630
Gadd45	746
CG1850	229
Br140	1000
Incenp	311
pwn	407
CG12164	479
Dscam1	2762
cos	1024
Dhx15	219
Gr43a	156
Glo1	126
Eaf	1549
CG11112	41
CG11113	30
CG43123	120
CG43267	89
CG1701	525
so	743
CG11145	87
CG11123	54
sPLA2	391
CG30503	191
kappaB-Ras	1205
fa2h	215
CG11125	832
Inos	154
CG11141	978
CG11127	51
p47	122
Aldh-III	420
wech	4544
Coop	216
CG1620	1021
dpa	102
didum	2460
mEFTu2	97
az2	173
CG1603	484
CG1602	94
PIG-G	34
Orc1	250
Drat	540
Cyt-b5	323
CG2137	117
CG1598	145
Corin	3184
CG30499	130
boca	88
Vps13	207
blow	305
CG1360	734
scra	356
CG1358	1278
CG43340	1370
CG43341	471
CG17985	490
Rpt1	99
CG30491	73
CG30495	628
CG1339	155
CG2070	224
CG2065	148
CG2064	111
DCTN4-p62	156
CG12826	226
mRpL52	83
CG12107	275
U2A	79
LRR	1455
CG30493	525
CG30496	332
CG34216	424
tor	123
CG1941	84
CG1942	65
CG1946	82
CG18812	2458
CG45093	2571
CG30497	3261
cn	411
CanB2	1295
CG12825	103
CG12824	397
Gapdh1	224
mus205	289
Nop17l	661
sax	651
CG1550	41
CG1882	979
cathD	505
CG30383	186
phr	35
Prosalpha1	101
CG18853	35
CG30382	101
CG12822	153
Atg10	943
Dgk	2014
CG30377	475
CG12159	301
Cul1	1177
Or43b	142
Kdm4A	465
MFS12	315
PIG-X	326
rnh1	78
drosha	222
CG8728	108
CG30380	55
CG30379	3
CG14764	752
CG34430	3
CG34431	97
azot	133
CG30378	546
CG2906	160
CG2915	86
Sep5	251
nito	1881
CG14763	418
CG8726	1601
CSN4	204
ACC	375
Nup44A	52
Dic3	446
Hey	226
CG11191	394
Odc1	44
Odc2	71
CG14762	1471
Optix	532
CG12769	2286
CG17977	479
lig	2178
Vps28	452
slv	284
sut1	574
sut2	91
sut3	111
sand	188
CG8712	278
CG11210	405
Cul4	554
udd	804
Asap	983
Nup50	113
coil	92
Socs44A	684
Pbp49	144
CG42516	1341
Pabp2	1060
Obp44a	343
Lpin	754
kermit	358
CG8708	164
RagC-D	227
Rs1	105
CG30373	68
Gasz	430
Mlh1	60
CG14757	134
LRP1	1026
CG14756	88
CG34217	212
dpn	449
pnut	624
CG44439	105
CG14760	198
CG30369	117
CG14759	70
CG2291	261
CG12126	199
CG30376	130
CG30375	192
CG30371	35
pdm3	724
CG11635	8
hubl	1761
spaw	50
whip	157
cola	1241
swif	222
boly	71
CG18449	169
CG2127	662
CG8701	153
CG2121	180
CG43296	100
CSN7	274
Lcp1	633
Lcp2	297
Lcp3	215
Lcp4	407
Cyp4ad1	96
Cyp4e2	145
Cyp4e1	127
Mal-A1	75
Mal-A2	313
Mal-A3	37
Mal-A4	40
Mal-A5	63
Mal-A6	476
Mal-A7	906
Mal-A8	21
mtt	1462
CG12780	95
Cyp6a14	169
Cyp6a13	138
CG42326	310
CG14752	131
CG43183	68
CG8736	137
CG8735	718
rgr	1410
CG8642	518
Cirl	2201
Vps25	81
beta3GalTII	258
CG14749	114
CG8635	102
ptc	890
Acsl	1420
UQCR-11L	69
CG30355	68
Jon44E	563
CG8586	1042
CG8738	61
CG8584	58
CG12376	108
CG14744	1081
PGRP-SC1a	3
CG14743	3
PGRP-SC1b	1064
PGRP-SC2	177
CG14767	680
CG30357	56
gcl	527
CG30356	55
stmA	228
CG8740	293
CG42615	163
CG8746	37
sns	3492
CG30350	137
RyR	285
CG8272	636
DCTN2-p50	96
Sec31	224
ana2	81
CG13751	45
MrgBP	87
Ggamma1	2234
CCT8	188
CG30349	81
CG8252	42
Pgi	283
lin	560
CG34219	631
CG8248	413
Spt	240
CG8243	646
CG8237	154
AIMP1	61
PAN2	197
CG13749	273
FANCI	44
CG13748	329
CG8230	611
CG33199	1075
CG8229	766
Tom7	179
babo	2340
spab	380
CG8213	1605
Np	600
CG8172	340
CG13744	141
CG13747	161
CG8170	404
Ance-4	66
PPO2	139
CG13743	2176
CG8197	165
ana	761
CNT2	85
CNT1	970
CG13742	149
Dbp45A	30
CG8080	147
CG13741	705
CG8078	383
CG8777	37
Vang	1411
Pmm45A	250
tsu	99
Mys45A	169
Phax	100
Su(var)2-10	2220
GstE13	154
CG18659	2238
Hydr1	403
alc	187
CG8788	534
CG44286	133
shrb	472
Prp38	34
CG30344	299
CG30345	591
CG8008	708
CG8046	693
Rad51D	807
CG42382	300
Rme-8	374
Rab32	573
CG8026	1347
CG45085	2434
unpg	106
CG8027	499
VhaAC45	672
hig	1304
Cyp4p2	177
Cyp4p1	100
Cyp4p3	82
CG30343	583
Pkn	1757
CG34141	225
CG2063	93
CG1968	1067
Mad1	141
Drep2	3392
Myd88	1074
CG13739	3701
CG13954	3328
Or45a	2254
CG12158	79
l(2)03659	84
CG8800	69
Non1	217
l(2)k10201	148
CG33774	97
wun	596
wun2	199
CG13955	449
prel	468
Pdk	1066
ced-6	609
Camta	2537
CG33758	3
CG33757	3
Wnt2	152
brp	4394
CG1888	3356
Or45b	3
CG1809	80
Not1	1981
CG1814	160
Smyd4-1	56
Updo	87
CG12929	166
RpL31	65
clos	56
CG1827	62
Map60	332
CG30338	58
CG1902	685
CG30340	3
CG30339	58
GstT1	214
GstT2	128
CG12926	224
Mmp2	956
Uba1	482
CG30002	616
CG1773	147
CG10459	186
dap	1176
sqa	517
CheA46a	3
trpl	124
CG1690	1113
CG1688	204
CG1698	35
CG1648	507
lectin-46Cb	68
lectin-46Ca	101
CG34033	56
CG30001	95
dila	86
hebe	326
CG1663	74
Lsm11	212
CG1665	117
Vamp7	117
CG1667	325
Orc6	110
Prosalpha7	98
CG1671	98
PCB	437
CG30010	62
CG46338	83
Ntmt	520
CG18446	374
CG12744	193
Sec24AB	897
CG1513	1459
CG12923	767
CG30008	65
tea	196
CG1441	180
FMRFa	278
Etf-QO	126
Mef2	3253
CG15863	109
Pal1	783
CG1418	198
CG12133	40
eIF3j	364
CG12134	42
eve	182
TER94	485
Pka-R2	3069
CG12128	2227
CG1407	1832
CG12129	86
oys	2352
CG34220	134
COX7C	145
CG44296	59
sel	164
magu	556
Def	114
PIG-N	362
mRpL42	57
Cdc2rk	22
CG12920	107
CG1371	233
egr	275
CG2269	1176
sut4	190
Jra	423
RpLP0-like	76
14-3-3zeta	2068
Pfk	585
dmpd	428
Ccs	135
gem	463
CG46319	3848
CG12917	271
Or46a	43
CG18011	327
KCNQ	246
mlt	757
CG34221	710
Hr3	4016
CG12912	5735
CG46321	4868
Hdc	1198
CG12209	267
CG12914	456
CG12913	654
Syb	597
CG12911	385
CG12910	240
CAP	991
JhI-1	278
CG12909	66
Obp46a	3
Ndg	383
CG34222	224
SLO2	1589
CG43200	394
CG43172	204
CG46305	124
CG43171	303
CG43201	430
CG43178	80
CG46298	487
CG43397	768
CG12902	317
CG42733	309
CG43396	116
Gr47a	3
Ir47a	832
CG12898	3
CG33477	3
CG33476	3
CG33475	3
Prx2540-2	109
CG11825	232
CG33474	154
Prx2540-1	92
CG12896	92
RanBPM	1362
CG12895	154
Galphao	4004
Cyp49a1	340
Caf1-105	145
CG11777	200
whd	293
trsn	86
CG17765	300
pre-lola-G	1049
lola	9316
psq	2442
CG11883	1222
Git	196
Elp2	42
CG12934	208
stan	1472
Rab3	2478
CG12309	216
CG12338	64
CG7220	1003
Mat1	144
CG33144	878
mthl13	3
wde	306
CG12935	115
CG7637	64
mms4	164
CG12341	209
CG7222	674
dgo	162
Prosbeta5	198
Lsm10	90
RpS15Ab	197
CG12343	186
CG12325	268
CG12344	1229
LTV1	542
CG30015	804
CG30016	86
nclb	83
Taf5	182
Pex6	90
CG18003	139
CG18004	71
CG30020	636
cag	204
CG12942	279
ND-B14	148
Rpb5	304
polyph	1111
Obp47a	3
Spn47C	1892
luna	5345
CG43188	611
CG43189	221
Cyp12d1-p	2883
Cyp12d1-d	216
BBS4	57
CG13229	729
CG13231	328
CG12391	326
CG13230	70
shn	1183
CG9084	38
Syx6	623
CG7737	633
metro	568
CG13218	75
CG13228	58
CG13227	106
CG34223	3
CG13217	67
CG34224	91
CG13216	82
CG13215	177
Listericin	59
CG13226	199
CG34225	240
CG34227	111
CG43112	100
Or47a	194
Cpr47Ea	379
Cpr47Eb	97
CG13223	94
Cpr47Ec	214
Cpr47Ed	237
Cpr47Ee	89
Cpr47Ef	178
TpnC47D	272
Cpr47Eg	31
CG9067	46
Vhl	622
CG9062	785
CG13220	142
Fbl6	819
CG18335	213
dare	126
CG30033	805
CG18336	147
CG42336	149
CG7741	118
Obp47b	3
Fpps	122
CG7745	307
nompA	319
CG43114	61
Or47b	3
sha	489
lambdaTry	116
kappaTry	99
zetaTry	74
etaTry	125
thetaTry	243
alphaTry	65
epsilonTry	43
betaTry	295
gammaTry	36
CG30031	36
CG30025	37
deltaTry	37
CG13202	55
iotaTry	39
CG12384	217
ix	85
san	137
Gr47b	139
CG13204	54
Tapdelta	156
CG13203	291
Tsp47F	341
Sod3	1225
sprt	321
CG30022	103
Smyd4-3	105
CG30026	94
CG34054	47
Drip	551
CG7763	150
Prip	539
qvr	3857
E(Pc)	3460
inv	2780
en	596
tou	2345
Egm	64
CG9005	1369
CG9003	1715
CG34228	66
Roc2	149
CG13198	3
Tret1-1	354
Tret1-2	119
Buffy	3
CG13196	348
wal	513
CG13197	2479
Ir48b	3
pyr	48
ths	2559
CG13193	3
CG42493	62
Ir48c	3
CG13192	303
Sobp	193
CG34229	88
S2P	209
CG43190	186
Sln	599
Mtor	603
CG34230	112
Twdlbeta	85
Damm	1234
CG42531	285
CG13185	271
cuff	99
ERp60	180
eEF1alpha1	799
MCPH1	380
Zip48C	410
reb	520
exp	751
PI31	190
ADD1	781
CG30036	195
CG30037	74
GalT1	1156
RnrS	287
CG34231	942
rho-7	362
CG8298	1071
otk	795
otk2	285
Mppe	233
pds5	747
CG8321	385
CG43191	311
128up	75
RpIII128	43
Drep1	1010
CG30039	158
CG44314	1680
Drep3	824
CG8888	319
CG13186	311
jeb	7418
CG18343	170
SkpB	147
Smyd4-4	435
OSCP1	162
Hen1	350
CG8878	681
CG8407	196
Prp8	122
CG13177	712
CG34232	216
Oda	1106
SmD3	145
CCT5	203
EndoG	114
CG8860	107
wash	176
CG33964	202
CG13175	1665
SmF	82
Cyp6g1	297
Cyp6g2	417
Cyp6t3	186
CG8858	202
RpS11	244
Sr-CII	146
CG13171	48
CG8854	248
CG13170	54
CG43315	207
CG43316	3
CG43244	75
CG13168	201
Vha36-2	104
Cam	5018
CG42700	3085
CG8850	188
CG13164	1087
CG17739	176
CG30203	69
CG30046	398
mIF3	698
CG8841	813
garz	464
CG8490	87
CG34021	180
Den1	294
CG8839	286
ana3	250
CG30047	124
CG30049	118
CG30043	384
CG33012	56
CG13160	43
CG13159	82
Cpr49Aa	80
Cpr49Ab	58
CG13155	38
CG8501	155
Cpr49Ac	1267
Cpr49Ad	140
Or49a	3
CG30048	39
Cpr49Ae	678
Cpr49Af	605
Cpr49Ag	177
CG30050	84
CG33626	3
CG33627	3
Cpr49Ah	320
CG13157	92
CG42782	360
CG8834	175
CG8520	211
CG8525	109
CG13154	98
Nup54	55
CG43204	440
DUBAI	899
Tmem18	146
Dyb	934
CG30334	106
Lac	752
dgt5	78
CG8545	174
CG8550	208
Dh44-R2	1202
CG34234	220
fdl	992
s-cup	410
vis	376
achi	540
CG13151	29
CG8818	143
CG8569	443
CG33632	3
fra	1068
CG33752	3
CG30056	65
CG33775	3
Cyp301a1	108
Ak6	65
stil	126
ClC-b	138
Sin3A	2769
Amph	982
Galphaq	4177
CG45086	2817
CG30054	3
CG17760	101
muskelin	334
CG33792	3
spt4	21
CG33672	1661
CG33671	91
Iswi	294
CG8785	336
CG8778	145
ZnT49B	240
CG8646	25
nemy	750
GLS	696
CG8771	81
CG13148	95
CG30053	65
Obp49a	109
CG8768	233
wuc	84
CG42663	950
Mos	214
Taz	286
mRpL18	62
ox	66
Dgkepsilon	209
Nacalpha	172
CG12374	158
sca	1077
CG17580	783
Cyp9h1	26
Or49b	140
CG17575	63
antr	94
CG30486	42
CG17574	382
bic	885
CG3790	53
Lfg	112
AspRS	266
Nmda1	564
vg	648
NAT1	680
CG13319	250
sug	119
CG17019	458
SCCRO3	521
Sans	98
CG30487	61
Mdr49	104
CG44251	309
CG44250	92
CG13321	640
Psc	524
CG33798	3
Su(z)2	2157
CG13323	2186
CG13324	137
Drl-2	2867
CG44341	53
CG13325	301
CG3955	280
CG13326	94
Cap-G	162
Ack-like	1771
TppII	112
ND-MWFE	360
Nrk	837
CG15870	112
GLaz	261
Spt-I	266
AGBE	148
CG33137	3
CG17724	1334
Kdm4B	3164
seq	2849
ValRS	118
Orc3	131
CG34315	2478
FLASH	677
CG34312	79
CG30058	611
CG34235	1177
AQP	322
CG4627	181
CG4630	114
CG4646	253
CG17059	115
Fsn	346
Dp	1035
Pex13	172
fsd	17
CG4670	310
CG4676	137
CG4679	61
GstE14	253
Mp20	307
CG4712	52
CG4714	47
CG4716	266
CG10799	29
CG42319	1198
Dh31-R	1305
CG4734	36
CG17047	78
CG17048	174
CG10814	209
CG43691	361
AttC	121
CG4744	131
IMPPP	357
CG18278	131
CG33470	357
CG30059	131
CG42321	2025
CG30060	20
CG30065	315
Ser8	54
cnn	1090
CG30062	81
cbs	185
arr	799
CG43192	42
cbc	278
cid	266
bbc	937
drk	1759
mars	156
mip120	286
mEFTu1	122
Vmat	5061
CG13330	219
CG13331	77
CG13332	547
CG6145	394
CG33156	366
Roe1	322
link	188
CG13334	1119
CG42807	1038
CG42808	160
CG6191	681
CG45088	2824
fand	62
S-Lap5	282
CG43058	68
CG34236	87
CG12464	78
CG17716	2659
CG6209	183
CG13337	510
CG18368	278
CG6220	256
CG6280	117
Cpr50Ca	714
S-Lap7	238
Cpr50Cb	100
stj	1594
fl(2)d	534
CG13339	144
CG6329	2487
CG6337	348
CG6347	148
CG6357	99
Syngr	1526
CG30484	190
CG30485	168
CG6543	106
CG6553	162
tum	274
Uba3	85
CG16935	85
CG13344	814
shot	1320
DJ-1alpha	60
AGO1	4588
mRpL53	259
CG33155	68
Rpn13	103
Cp1	243
CG42806	273
PheRS-m	66
St4	9
CG18568	351
CG6701	672
Ctf4	189
CG8067	90
RN-tre	2324
mam	2445
CG18371	33
Prosap	1873
CG42287	40
CG42288	90
Rcd1	177
pea	76
CG13018	58
CG13016	41
CysRS-m	333
O-fut1	331
eIF3m	135
CG8323	324
CG18327	42
CG18324	127
CG8331	193
mRpS16	48
cg	2293
CG30069	157
VGAT	525
Sox15	226
RpS23	342
CG8468	1056
Opa1	1850
CG8485	296
Usp20-33	400
SmydA-1	75
Mdr50	213
Hsc70-5	595
CG8531	212
beta4GalNAcTA	524
CG8547	583
SelD	197
conv	626
Ih	4723
tej	157
Shroom	305
CG8613	409
CG8617	405
Arc1	1512
Arc2	207
Tfb1	124
CG34184	3
CG34442	21
CG34443	21
CG34444	10
Obp50a	36
Obp50c	35
Obp50b	871
Obp50d	52
CG34185	10
Obp50e	113
CG30075	74
Dh44-R1	361
CG10104	198
CG17385	858
Sin1	238
Achl	1125
phyl	395
Oaz	680
PRAS40	552
Cpsf160	356
Asx	1709
Cpr51A	136
CG30197	91
ttv	3694
CG30076	290
CG43919	3
LamC	384
CG12869	562
RpI1	54
Blos1	169
tra2	832
CG12868	90
CG33469	44
CG33468	70
Su(var)2-HP2	266
Sec61beta	363
CG12863	38
CG10131	102
CG43236	228
CG12862	3
CG10139	260
Adgf-E	84
CG12861	286
CG12860	103
CG12866	1714
mspo	974
CG30479	243
CG30480	723
jef	1824
Dro	533
AttA	98
AttB	193
Rpn6	323
ave	159
CG10151	138
ND-B15	69
Trs31	19
CG12857	646
Spred	2396
BEAF-32	226
kn	1684
hui	51
CG10202	103
CG10205	382
NaPi-T	651
CG10209	357
SMC2	54
Ercc1	149
Ciao1	92
HPS1	203
CG33506	69
U3-55K	119
Pcf11	1472
Cyp6a22	339
Cyp6a17	197
Cyp6a23	223
Cyp6a19	788
Cyp6a9	406
Cyp6a20	285
Cyp6a21	37
Cyp6a8	233
Cyp317a1	2047
Kank	829
ADPS	538
CG12853	84
Lap1	1644
CG10257	139
aPKC	2163
ckn	1113
pcs	266
CG7639	275
CG10265	564
hbs	1378
CG43101	55
Obp51a	47
CG33467	3
chn	3604
Rpb12	103
CG8089	59
CG7544	571
igl	1313
CG43068	52
Sfp51E	114
CG43829	228
GPHR	245
CG11807	363
CG42391	36
row	756
Ir51b	3
CG8093	275
CG11808	51
mRpL41	43
CG8079	2448
Hex-C	66
Fs	585
scb	786
ItgaPS4	148
Trpm	2058
ND-51L2	76
CG8152	112
Xpc	661
CG8155	766
Arf51F	1149
CG8157	461
CG8160	409
Hr51	67
unc-5	1148
Pms2	267
dup	320
SRPK	2463
CG43729	5388
Mtk	82
CG30472	119
CG34188	145
CG8180	415
CG12964	311
Ir52a	3
Ir52b	3
Ir52c	3
Ir52d	3
GalNAc-T1	582
Khc-73	2977
CG30471	135
CG30467	80
CG8187	479
Vha36-1	224
eIF2Bgamma	90
CG8192	238
CG12963	215
CG8195	470
Flo1	306
CG30466	247
Cdk5	607
CG8204	48
CG42524	764
fus	2661
CG8207	119
Vha14-1	185
CG30091	77
Impbeta11	84
CG30082	3
Cep89	50
CG30090	104
CG30088	44
CG30087	3
CG33460	95
CG33461	3
CG33462	99
CG42662	293
CG30080	2422
CG30083	29
CG30089	793
Zasp52	1065
tun	2453
CG33465	117
Poxn	340
CG8249	1461
CG12970	3
Gpo-1	130
Rif1	216
sli	3887
CG33463	3
bdg	146
Diap2	465
bug	101
Mlf	1430
CG8299	94
Cyp4aa1	376
COX6AL	172
Strn-Mlck	1210
CG8366	29
CG8314	261
Pex11	130
CG8320	298
ATPCL	700
CG8370	158
Ufc1	64
CG8389	282
CG8388	49
Prosbeta1	89
Rrp42	23
CG8397	100
CG8399	238
casp	351
CG8401	107
SP2353	1641
CG8405	1440
Dg	2099
mRpL34	39
CG8414	67
Rho1	1181
Ric	1320
Asph	2143
Jhedup	79
Jhe	134
CG30095	3
spin	1530
Got1	338
CG30094	106
CysRS	141
Ext2	481
CG10731	194
lbk	667
