Geneid	Length
CG4101	261
Mo25	1017
Abl	5253
Baldspot	948
Galphaf	1197
zetaCOP	552
CG13032	1980
CG43954	354
Lasp	1971
CG9692	1146
Dab	7117
CG13026	354
CG13031	366
PGRP-SB2	593
PGRP-SB1	570
Dbp73D	2061
CG9701	1623
CG42852	96
Nrt	2538
CG13025	1824
CG9705	429
CG9706	1575
eIF3e	1305
CG9674	6347
nudC	996
CG13024	723
TSG101	1224
CG9669	234
Zcchc7	5202
CG32161	684
Rh4	1134
sina	942
sinah	1053
CG13029	864
CG9951	1665
Lmpt	8725
CG32170	1620
CG13028	555
CG13023	1233
CG11905	3812
CG13022	594
Cpr73D	1791
Obp73a	837
Nc73EF	3445
Exn	6439
CG3764	4433
CG6664	1596
CG7728	3477
CG6652	1812
a10	465
Fit2	2145
CG7730	1743
Ilp8	450
beg	1137
scaf6	2886
Papst2	1188
CG14057	435
TpnC73F	465
rogdi	1029
CG7724	1194
Rbp6	2298
CG6512	2478
CG7707	960
CG6497	654
CG13723	330
ND-24L	714
CG13724	1650
CG13725	597
Or74a	1212
CG6479	1637
CG13727	906
brv2	2208
Mip	633
CG7692	3972
tap	1194
Cad74A	5460
CG13728	2259
CG13731	2376
blot	3084
Sec3	2667
CG7630	270
CG33051	633
CG33052	1014
frc	1119
CG32174	804
CG32176	1743
CG12229	1713
CG18265	3966
QIL1	366
CG7589	1527
UQCR-Q	267
CG34250	217
CG13733	855
qjt	699
CG6333	618
Oatp74D	2457
edin	345
U4-U6-60K	1659
CG7564	1260
Edc3	2040
Nedd4	3447
Jon74E	1262
CG7542	810
CycT	3291
Eip74EF	3643
Vps60	678
CG7510	2871
CG7497	1236
Pep	2148
CG43085	765
Ndfip	801
Krn	651
CG7484	534
Crtc	2667
CG34251	555
Ccn	1410
CheB74a	606
CG6052	5100
CG7460	1458
CG6034	1437
Adgf-B	1560
Adgf-A	1659
Adgf-A2	1683
CG32182	1257
CG32181	1710
CG42815	303
CG42816	4377
NUCB1	1707
CG5589	1782
CG32187	1227
CG32191	1692
Cln3	1266
Ir75a	1887
Ir75b	1815
Ir75c	1869
Grd	2058
CG32188	315
CG32189	315
CG5577	945
CG5567	990
MED19	1011
CG7430	1512
TrpRS-m	1995
CG5535	1890
CG34002	1050
CG7408	1755
CG5506	540
CG16775	573
CG7402	1737
Tsp74F	708
Prestin	2226
CG14353	1125
CG5290	2394
Eip75B	6360
CG32192	408
CG42393	405
CG44006	1122
CG44005	1110
CG44004	1104
CG34253	336
CG13698	948
mRpS26	675
CG5147	1245
mus304	2538
CG32195	1203
CG7341	1071
CG42853	852
Cyp312a1	1530
geko	618
CG7330	579
CG13699	3153
hid	1230
CG7320	1938
CheA75a	552
CG5103	1869
CG13700	1725
grim	414
rpr	195
skl	324
CG32196	585
CG4306	660
Met75Cb	153
Met75Ca	153
AstC-R2	1779
CG32198	408
AstC-R1	1449
CG7271	1281
term	1284
CG4174	1419
CG13380	507
CG18234	1545
CG18233	1545
CG18231	1410
CG32201	1560
CG32199	1527
not	1488
bora	1617
MYPT-75D	2223
CG42495	426
Capr	2883
GNBP2	1383
GNBP1	1476
CG34254	315
Sgf11	588
CG32202	423
Chmp1	609
Cyp12c1	1572
CG6893	750
Dic4	906
CG12477	795
CG6885	1134
MED11	528
Nufip	1533
Atg3	990
ftz-f1	3754
CG14073	6399
HipHop	663
Cat	1518
Indy	1770
CG6865	855
CG14074	1008
Dysb	864
Grx1	342
Rad9	1467
Blos3	432
Ugt	4644
CG3961	2220
NijB	543
CG3902	1242
RpL26	447
arx	501
CG6843	1098
CSN1b	1575
CG6841	2793
CG14077	867
Ir75d	2025
CG6839	1290
CG18223	967
CG3819	1269
CG32204	1104
CG43049	639
CG6836	984
CG14075	465
CG11619	2097
CG34256	504
CG18135	2622
CG3808	1845
SmydA-2	1590
nkd	2795
Acp76A	1164
CG43407	129
CG3797	1908
Sfxn2	981
Mkp3	1491
MESR6	1452
CNPYb	663
CG10424	900
CG14079	807
Gem2	735
CG14082	1590
Spn75F	1068
fz2	2418
CG33647	570
mRpL21	603
rept	1443
nes	1491
Bet1	351
Max	483
CG42374	387
CG9666	639
CG45081	276
CG9629	1620
CG14085	2622
CG14088	868
CG14086	636
CG14089	672
Gbs-76A	2043
fal	1104
pip	9532
CG32206	3834
ms(3)76Ba	2307
CG33062	372
Chd3	2676
CG14095	486
CG14096	366
CG32214	348
825-Oak	387
CG12519	393
CG18294	423
CG32213	387
brv1	2184
CG32212	333
CG9449	1239
CG9451	1230
CG9452	1266
Cpr76Ba	612
Cpr76Bb	594
Cpr76Bc	1272
Cpr76Bd	3693
CG9279	4017
CG43885	186
Ltn1	5241
Rcd7	1191
CG9300	2019
Shal	1716
CG9231	375
CG9330	2124
CG14100	1221
ash1	6678
Taf6	1818
CG9368	584
lush	459
CG9372	1224
Lon	3072
PIG-F	708
l(3)76BDm	3957
asf1	654
ms(3)76Cc	3522
wnd	2999
CG8786	1930
Oat	1293
tey	2466
CG8765	2070
Gbeta76C	1038
verm	1778
serp	1623
Trpml	1956
CG42637	4575
CG42529	804
CG42638	1956
Gyc76C	4575
ms(3)76Ca	804
SREBP	3339
CG14102	1323
Ir76a	1951
TORIP	903
CG15881	408
CG34116	633
CG14104	204
Kap-alpha1	1629
Cyp305a1	1512
cyc	1239
Fibp	955
Deaf1	1749
trc	1389
CG32221	1296
kto	7593
Papss	2058
Rab8	640
Usp32	5145
Mi-2	5959
Su(Tpl)	3177
Prp3	1794
Mtr3	978
Rpn1	2757
Su(z)12	2852
Pfdn6	375
Grasp65	1380
CG8004	807
RhoGDI	603
Ac76E	3936
CG32219	450
CG34258	495
CG33710	486
CG42655	462
CG42654	483
CG42263	486
CG14182	504
CG17732	2370
hale	1218
schuy	1803
Csas	561
fln	546
Nca	570
CG7646	558
Gabat	1458
Tom20	513
CG7668	1266
kug	14097
CG14183	2616
CG14184	540
sNPF-R	1800
CG14186	2112
CG14185	1206
Ir76b	1908
CG14187	378
CG7365	1272
gig	5541
obst-J	1059
CG7335	1116
CG7328	918
CG42674	6600
Ssk	486
CG42833	261
obst-F	978
CG7298	1107
CG7290	1257
CG6996	1092
CG7017	1077
CG6933	1096
CG17145	1002
CG17147	1011
Su(var)3-3	2670
CG13813	1290
CG17233	4601
Clc	657
CG6951	609
rdgC	2251
CG32228	2745
gogo	3816
CG17122	1794
FRG1	786
Pex23	4050
SCCRO4	752
CG32225	885
polo	1728
alphaSnap	876
Spn77Ba	1350
Spn77Bb	1086
Spn77Bc	1248
Rbbp5	1467
eRF1	1498
CG5618	1530
kin17	1170
CG5665	1185
DNApol-alpha60	1599
Toll-9	2700
in	2607
CG13247	1002
Ide	2970
RhoBTB	2349
CG5498	1344
fbl	1661
CG33969	1230
trbl	1452
CG13248	2007
zye	6852
CG5282	1353
CG5274	1119
CG5262	1527
Las	1131
Psn	1623
mRpL15	858
CG5872	1486
CG11796	1140
CG5910	753
CG5199	1146
atk	4605
mag	1197
CG42764	723
CG5955	1101
CG32428	770
CG5969	315
isoQC	1173
ZnT77C	1539
ND-39	1248
CG32425	3140
CG18281	1626
CG17637	1512
CG5078	1341
CG5059	619
mTerf3	1062
CG5104	489
CG4825	1494
CG4858	780
Rcd2	1356
CG13250	576
knrl	1941
CG13251	3264
kni	1302
cmpy	820
CG34260	534
CG13252	1152
Gr77a	1347
CG33912	495
CG43251	117
CG4074	885
CG4186	255
CG4042	852
Pitslre	2856
Pex16	1023
Pex14	840
CG11399	2760
CG11396	1452
Six4	1176
CG3698	1020
tzn	1044
Spc105R	5904
CG3634	1611
HIPP1	2778
CG3618	2277
Pka-R1	1578
Mst77F	645
CG3288	678
CG13255	201
CSN3	1335
CG11456	1387
CG32432	3921
Sfp77F	246
CG43931	294
CG11458	294
fng	1236
CG10589	1158
Sems	825
CG10588	3174
CG11037	876
CG10587	919
CG12983	3346
CG33287	3303
CG33286	3186
CG12984	585
skd	8304
CG10585	1344
CG10584	822
Sin	1488
CG10581	567
siz	4428
CG43072	246
ko	3147
CG33285	669
CG43938	249
CG33284	345
ICA69	1233
CG10565	1938
Ac78C	5181
chb	4473
AsnS	1674
CG42337	1830
park	1446
CG34261	444
CG33054	541
CG33056	1029
CG10512	1375
CG10510	1569
CG10508	2209
CG12975	372
Ilk	1345
CG43219	294
Eip78C	2586
CG43218	546
CG9391	834
CG9389	1788
AcCoAS	2010
ppl	495
CG12974	1089
pzg	2988
Cpr78Ca	381
Cpr78Cb	420
Edg78E	366
CG43702	234
Cpr78Cc	357
CG11309	1074
CG7632	990
Pc	1170
Rab26	1917
Tsr1	2442
CG7324	3873
CG32436	5211
ebd2	1101
CG12971	789
CG32437	1950
CG32440	255
rgn	2424
sa	825
barc	1668
CG33288	3345
Aef1	1362
CG5664	2139
Alp1	1590
Syx7	846
croc	1524
Neu2	1160
CG7202	867
CG7519	480
Hr78	1803
Glg1	3321
Est-Q	1677
M6	1164
SAK	2307
Cdk12	3471
CG7611	1890
Arv1	722
Mkrn1	1158
ppk5	1422
Rpn10	1188
COX8	204
VhaM9.7-b	267
CG33290	513
Wnk	7386
CG7173	1692
CapaR	1433
CG7634	1737
CRIF	696
SMC5	3102
CG32441	702
TfAP-2	1497
S1P	3036
CG11307	1212
CG7166	1401
CG11306	1425
MED1	4443
ORMDL	462
CG32444	1110
CG32445	1101
Atox1	267
CG43980	4766
Cpr78E	411
CG11249	1926
Als2	4458
CG11248	2490
Sfp78E	450
CG32447	1974
CG11247	1566
Rpb8	447
CG14570	684
CG14569	585
CG14568	513
CG14573	576
CG14567	570
CG14566	498
CG14572	771
CG14565	807
Syn1	1881
CG14564	822
CG7370	222
eg	1143
CG43895	165
CycH	972
CG7407	504
CG7414	2096
CG32448	255
CG7148	1362
Nopp140	2469
P5CDh1	1722
CG14563	366
mub	1906
SLC22A	1704
DNApol-eta	2655
CG14562	4608
CG7458	1716
CS-2	4179
CG7470	2328
Act79B	1128
CG7140	1599
CG43392	222
Oct-TyrR	1803
CG14561	582
CG7139	2907
CG7133	1059
CG7130	384
RpLP0	951
Sfp79B	105
msopa	249
olf413	2280
Rich	4287
Ddx1	2181
CG11523	474
Csp	752
Srpk79D	3734
Hem	3378
IleRS	3687
Ten-m	10047
CG32450	474
CG11449	1614
laza	1002
CG11438	1023
CG11437	915
CG11426	1020
CG11425	915
CG43312	633
CG43331	759
CG43330	510
CG43329	582
CG11404	567
Trxr-2	1548
CG14459	483
ND-B14.5AL	435
CG33766	534
CG33767	564
CG33768	501
CG33769	537
CG33770	555
CG33771	534
CG33772	555
CG14457	813
CG14455	582
CG14456	639
CG14454	360
CG12546	351
CG14453	399
CG14452	351
CG32453	360
CG45116	354
CG11370	1038
ArfGAP3	1659
CG32452	1722
mael	1386
CG14451	792
CG14450	1117
CG11367	1086
CG32454	1602
CG11241	1656
l(3)04053	1755
CG7369	2040
SPoCk	3630
CG14448	615
jim	2832
CG45428	285
CG11226	588
CG32462	852
CG32459	1065
CG13239	456
CG33169	174
CG33170	370
CG11137	498
Arf79F	546
CG11109	1317
Chro	2778
Ssl1	1314
slif	1812
CG11131	687
BoYb	3177
CG12768	1287
Mes2	1311
CG32461	756
CG32457	489
nrm	7086
RpL10	654
CkIIalpha	1008
CG33217	2097
Vps11	2490
CG34031	657
nAChRalpha4	1822
alpha-Cat	2796
ND-MLRQ	249
AGO3	2682
CG17454	732
CG40298	1077
CG17698	2082
CG43968	3078
CG40470	2823
CG40045	545
Snap25	685
nvd	1287
mRpS5	1221
scro	1491
CG40472	282
ND-AGGG	282
Set1	4923
MED21	426
UQCR-11	276
CG45782	1845
FASN3	7182
CG40178	2340
CG40160	1263
CG41284	1020
CG42598	1020
CG40228	246
vtd	2184
RpL15	612
Dbp80	1644
eIF4B	1384
CG17514	7895
CG45781	1644
CG46302	513
CG40498	804
rl	1448
CG40191	1188
Yeti	723
l(2)41Ab	2670
Maf1	678
CG17691	1102
CG41520	2242
CG17684	2646
MFS17	1581
CG41378	720
Scp1	567
dpr21	846
CG41242	480
RYa	327
uex	2502
Haspin	1698
CG17683	1446
RNASEK	285
IntS3	3204
Gprk1	2100
RpL38	210
Stlk	1038
p120ctn	2343
CG17486	1692
CG17883	1155
Nipped-B	6231
conu	1887
CG12547	2151
CG17528	2244
CG14464	348
CG44102	879
Ir41a	1944
TpnC41C	462
CG3107	3102
gus	837
Atf6	2245
Nipped-A	11374
d4	1491
sxc	3177
CG10465	903
CG10395	843
CG30441	393
COX4L	528
CG10417	1986
laccase2	3753
CG30440	3171
CG30438	1572
TpnC4	459
Fis1	463
CG17508	986
CG11665	1974
CG1344	2049
Not3	2532
CG8245	1029
kune	792
scaf	1965
CG17337	1434
vlc	1815
ap	1407
l(2)09851	1368
CG34200	156
CG7791	2097
Gp210	5628
ZnT41F	1494
Or42a	1218
Tsp42A	711
Or42b	1197
dpr12	978
CG44438	165
CG43366	6420
CG7882	1548
CG7881	1446
BubR1	4380
mle	3879
Src42A	5177
Act42A	1128
Pngl	1893
Strica	1581
SCAP	3828
CG14591	996
Tbce	1569
CG34211	150
CG34212	144
CCHa2-R	1468
CG7856	2049
l(2)k09848	1257
CG7849	951
SmydA-5	1659
Ars2	2927
EcR	3278
CG14589	752
Cyp6w1	1542
CG8343	546
CG11211	528
Ptr	3517
CG30432	399
eIF3f2	858
CG30431	1254
CG17994	1512
l(2)k14710	2583
bin3	4101
tomboy40	1020
Pld	4092
jing	5232
CG15233	498
CG33919	573
Vha16-1	477
Trap1	2073
Bap170	5064
Fmo-2	1287
Debcl	900
Opbp	1686
geminin	576
sced	2466
Dpit47	1188
Adf1	849
CG15908	468
CG9410	726
Hsepi	1842
PGAP3	1043
CG17266	549
CG9422	618
Tdc1	1761
CG15909	1056
Tdc2	1911
CG3270	1320
Mob4	681
Rab2	639
CG45092	495
CG3409	2682
Zip42C.1	1056
Zip42C.2	930
l(2)01289	7153
phtf	2640
CG3267	1734
Eb1	1150
CG3420	408
CG9436	933
Epac	3078
Cyp6a2	1518
SdhB	891
CG15237	354
ubl	219
koi	3170
CG15236	2421
CG34215	312
CG9445	210
coro	1623
CG9447	1968
Spn42Da	1659
Spn42Db	1170
Spn42Dc	1209
Spn42Dd	1116
Spn42De	1212
CG30158	840
CG3358	873
mim	6270
CheB42b	588
CheB42c	588
CheB42a	594
ppk25	1353
Cyp6u1	1464
CG30157	702
vimar	1905
CG30156	1074
CG17002	1263
Tsp42Ea	1296
CG30159	717
Tsp42Eb	666
CG30160	666
Tsp42Ec	696
Tsp42Ed	681
Tsp42Ee	684
CG43646	441
CG43647	438
Tsp42Ef	660
Tsp42Eg	654
Tsp42Eh	693
Tsp42Ei	687
CG33914	567
Tsp42Ej	681
Tsp42Ek	645
Tsp42El	651
lbm	624
Tsp42En	654
Tsp42Ep	750
Tsp42Eo	657
pgant3	2001
Tsp42Eq	657
Tsp42Er	633
CG12836	522
CG12831	777
esn	3600
Cyp9b1	1515
Cyp9b2	1515
Spn43Aa	1170
CG12828	291
pk	4171
Spn43Ab	1179
Spn43Ad	1221
nec	1428
CG11060	2118
CG33140	2160
CG30385	1608
CG30384	2124
Or43a	1128
Ady43A	1098
Gadd45	489
CG1850	2043
Br140	4290
Incenp	2265
pwn	4095
CG12164	987
Dscam1	23192
cos	3603
Dhx15	2187
Gr43a	1359
Glo1	528
Eaf	1512
CG11112	591
CG11113	414
CG43123	846
CG43267	246
CG1701	402
so	1248
CG11145	447
CG11123	1995
sPLA2	559
CG30503	519
kappaB-Ras	603
fa2h	1065
CG11125	1164
Inos	1695
CG11141	2130
CG11127	1347
p47	1221
Aldh-III	1832
wech	2496
Coop	1074
CG1620	1797
dpa	2598
didum	5400
mEFTu2	1368
az2	1779
CG1603	1758
CG1602	1731
PIG-G	2781
Orc1	2772
Drat	1302
Cyt-b5	489
CG2137	2139
CG1598	1008
Corin	4191
CG30499	663
boca	540
Vps13	9963
blow	1966
CG1360	828
scra	3766
CG1358	1446
CG43340	10916
CG43341	309
CG17985	813
Rpt1	1299
CG30491	993
CG30495	993
CG1339	1260
CG2070	975
CG2065	900
CG2064	990
DCTN4-p62	1542
CG12826	390
mRpL52	378
CG12107	405
U2A	795
LRR	4719
CG30493	978
CG30496	1905
CG34216	1008
tor	2769
CG1941	1056
CG1942	1056
CG1946	1047
CG18812	1788
CG45093	336
CG30497	2670
cn	1341
CanB2	510
CG12825	432
CG12824	482
Gapdh1	996
mus205	6390
Nop17l	2502
sax	1746
CG1550	1878
CG1882	1362
cathD	1176
CG30383	762
phr	1665
Prosalpha1	732
CG18853	990
CG30382	732
CG12822	1236
Atg10	516
Dgk	4050
CG30377	2691
CG12159	618
Cul1	2322
Or43b	1209
Kdm4A	1485
MFS12	1431
PIG-X	729
rnh1	999
drosha	3981
CG8728	1668
CG30380	303
CG30379	885
CG14764	1467
CG34430	792
CG34431	2142
azot	444
CG30378	444
CG2906	1372
CG2915	1359
Sep5	1266
nito	2379
CG14763	567
CG8726	1980
CSN4	1221
ACC	7712
Nup44A	1062
Dic3	861
Hey	1275
CG11191	909
Odc1	1182
Odc2	1179
CG14762	1509
Optix	1476
CG12769	2151
CG17977	276
lig	4725
Vps28	630
slv	678
sut1	1521
sut2	1473
sut3	1428
sand	1185
CG8712	1251
CG11210	2280
Cul4	2463
udd	477
Asap	3513
Nup50	1692
coil	1902
Socs44A	1026
Pbp49	1131
CG42516	450
Pabp2	672
Obp44a	429
Lpin	3460
kermit	1008
CG8708	1375
RagC-D	1155
Rs1	2346
CG30373	474
Gasz	1383
Mlh1	1996
CG14757	489
LRP1	14268
CG14756	708
CG34217	414
dpn	1305
pnut	1617
CG44439	132
CG14760	1587
CG30369	261
CG14759	378
CG2291	333
CG12126	327
CG30376	678
CG30375	1194
CG30371	1197
pdm3	3876
CG11635	858
hubl	873
spaw	1407
whip	498
cola	777
swif	852
boly	765
CG18449	477
CG2127	915
CG8701	738
CG2121	1608
CG43296	345
CSN7	834
Lcp1	390
Lcp2	378
Lcp3	336
Lcp4	336
Cyp4ad1	1548
Cyp4e2	1578
Cyp4e1	1593
Mal-A1	1731
Mal-A2	1701
Mal-A3	1722
Mal-A4	1737
Mal-A5	1890
Mal-A6	1803
Mal-A7	1797
Mal-A8	1764
mtt	4416
CG12780	300
Cyp6a14	1525
Cyp6a13	1479
CG42326	4261
CG14752	336
CG43183	414
CG8736	489
CG8735	1161
rgr	2667
CG8642	1285
Cirl	5755
Vps25	522
beta3GalTII	1146
CG14749	2031
CG8635	1212
ptc	3858
Acsl	2237
UQCR-11L	258
CG30355	558
Jon44E	813
CG8586	1332
CG8738	1377
CG8584	879
CG12376	1851
CG14744	1864
PGRP-SC1a	555
CG14743	1833
PGRP-SC1b	555
PGRP-SC2	552
CG14767	1296
CG30357	1353
gcl	1707
CG30356	447
stmA	2509
CG8740	3807
CG42615	201
CG8746	987
sns	4626
CG30350	1107
RyR	15648
CG8272	2130
DCTN2-p50	1140
Sec31	3780
ana2	1260
CG13751	231
MrgBP	603
Ggamma1	210
CCT8	1638
CG30349	1860
CG8252	876
Pgi	1674
lin	2574
CG34219	417
CG8248	681
Spt	1773
CG8243	1551
CG8237	975
AIMP1	969
PAN2	3723
CG13749	549
FANCI	4443
CG13748	339
CG8230	2097
CG33199	237
CG8229	1142
Tom7	162
babo	2140
spab	735
CG8213	5117
Np	3123
CG8172	1846
CG13744	1167
CG13747	666
CG8170	2565
Ance-4	1827
PPO2	2052
CG13743	1584
CG8197	1161
ana	1475
CNT2	1809
CNT1	1770
CG13742	2187
Dbp45A	1563
CG8080	1279
CG13741	1101
CG8078	1029
CG8777	3699
Vang	1824
Pmm45A	1869
tsu	495
Mys45A	2136
Phax	1359
Su(var)2-10	2224
GstE13	678
CG18659	2820
Hydr1	1575
alc	1023
CG8788	240
CG44286	135
shrb	678
Prp38	990
CG30344	1521
CG30345	1488
CG8008	1698
CG8046	1557
Rad51D	1008
CG42382	540
Rme-8	7224
Rab32	2592
CG8026	1069
CG45085	144
unpg	1455
CG8027	1998
VhaAC45	1137
hig	2879
Cyp4p2	1560
Cyp4p1	1539
Cyp4p3	1545
CG30343	510
Pkn	4977
CG34141	2269
CG2063	975
CG1968	1946
Mad1	2190
Drep2	1716
Myd88	1611
CG13739	2625
CG13954	2325
Or45a	1134
CG12158	183
l(2)03659	4162
CG8800	564
Non1	1956
l(2)k10201	663
CG33774	120
wun	1203
wun2	1050
CG13955	978
prel	708
Pdk	1356
ced-6	1599
Camta	6981
CG33758	534
CG33757	534
Wnt2	1056
brp	6780
CG1888	1116
Or45b	1188
CG1809	1545
Not1	7705
CG1814	1648
Smyd4-1	2253
Updo	1068
CG12929	440
RpL31	372
clos	5508
CG1827	1179
Map60	1320
CG30338	864
CG1902	936
CG30340	1188
CG30339	924
GstT1	684
GstT2	684
CG12926	939
Mmp2	2405
Uba1	3573
CG30002	933
CG1773	951
CG10459	966
dap	735
sqa	2717
CheA46a	531
trpl	3372
CG1690	396
CG1688	2754
CG1698	1962
CG1648	715
lectin-46Cb	966
lectin-46Ca	984
CG34033	504
CG30001	1158
dila	3465
hebe	1368
CG1663	1161
Lsm11	768
CG1665	1020
Vamp7	654
CG1667	1029
Orc6	771
Prosalpha7	759
CG1671	2361
PCB	3591
CG30010	501
CG46338	732
Ntmt	828
CG18446	1461
CG12744	480
Sec24AB	3552
CG1513	2388
CG12923	969
CG30008	798
tea	5655
CG1441	1551
FMRFa	1041
Etf-QO	1812
Mef2	1932
CG15863	396
Pal1	1700
CG1418	579
CG12133	1020
eIF3j	708
CG12134	1233
eve	1128
TER94	2495
Pka-R2	1372
CG12128	1455
CG1407	1603
CG12129	1056
oys	2202
CG34220	2178
COX7C	198
CG44296	228
sel	567
magu	1839
Def	276
PIG-N	2682
mRpL42	372
Cdc2rk	1161
CG12920	1116
CG1371	3597
egr	1245
CG2269	2349
sut4	1332
Jra	1116
RpLP0-like	768
14-3-3zeta	1072
Pfk	3131
dmpd	1809
Ccs	792
gem	2796
CG46319	177
CG12917	1068
Or46a	2244
CG18011	2955
KCNQ	3109
mlt	1377
CG34221	327
Hr3	2918
CG12912	336
CG46321	363
Hdc	2554
CG12209	855
CG12914	788
CG12913	1620
Syb	470
CG12911	1256
CG12910	1500
CAP	13020
JhI-1	2298
CG12909	843
Obp46a	594
Ndg	4050
CG34222	303
SLO2	6270
CG43200	63
CG43172	66
CG46305	69
CG43171	69
CG43201	69
CG43178	63
CG46298	387
CG43397	120
CG12902	192
CG42733	299
CG43396	459
Gr47a	1083
Ir47a	1779
CG12898	468
CG33477	594
CG33476	495
CG33475	441
Prx2540-2	660
CG11825	408
CG33474	603
Prx2540-1	660
CG12896	660
RanBPM	3399
CG12895	468
Galphao	1180
Cyp49a1	1778
Caf1-105	2241
CG11777	483
whd	2406
trsn	705
CG17765	597
pre-lola-G	1308
lola	14600
psq	3438
CG11883	2434
Git	2193
Elp2	2382
CG12934	711
stan	11044
Rab3	660
CG12309	1581
CG12338	1005
CG7220	594
Mat1	960
CG33144	3306
mthl13	1320
wde	4260
CG12935	693
CG7637	192
mms4	927
CG12341	384
CG7222	615
dgo	2781
Prosbeta5	846
Lsm10	423
RpS15Ab	390
CG12343	678
CG12325	2847
CG12344	1347
LTV1	1479
CG30015	4632
CG30016	339
nclb	1377
Taf5	2112
Pex6	2718
CG18003	1098
CG18004	896
CG30020	3927
cag	675
CG12942	2058
ND-B14	372
Rpb5	630
polyph	1384
Obp47a	495
Spn47C	1146
luna	1710
CG43188	132
CG43189	174
Cyp12d1-p	1563
Cyp12d1-d	1563
BBS4	1458
CG13229	1242
CG13231	300
CG12391	1761
CG13230	216
shn	7761
CG9084	843
Syx6	1052
CG7737	1629
metro	1785
CG13218	438
CG13228	405
CG13227	360
CG34223	282
CG13217	339
CG34224	354
CG13216	774
CG13215	348
Listericin	363
CG13226	711
CG34225	312
CG34227	312
CG43112	186
Or47a	1155
Cpr47Ea	405
Cpr47Eb	642
CG13223	1581
Cpr47Ec	393
Cpr47Ed	381
Cpr47Ee	1107
Cpr47Ef	1836
TpnC47D	465
Cpr47Eg	351
CG9067	414
Vhl	534
CG9062	2045
CG13220	459
Fbl6	2160
CG18335	969
dare	1398
CG30033	180
CG18336	282
CG42336	899
CG7741	1635
Obp47b	597
Fpps	1257
CG7745	1518
nompA	4709
CG43114	192
Or47b	1236
sha	4899
lambdaTry	816
kappaTry	789
zetaTry	840
etaTry	786
thetaTry	786
alphaTry	768
epsilonTry	768
betaTry	759
gammaTry	759
CG30031	759
CG30025	759
deltaTry	759
CG13202	243
iotaTry	756
CG12384	288
ix	564
san	552
Gr47b	1242
CG13204	1815
Tapdelta	498
CG13203	1623
Tsp47F	717
Sod3	839
sprt	1902
CG30022	837
Smyd4-3	1980
CG30026	684
CG34054	483
Drip	893
CG7763	561
Prip	906
qvr	522
E(Pc)	6326
inv	1728
en	1656
tou	9393
Egm	1917
CG9005	3891
CG9003	2172
CG34228	264
Roc2	339
CG13198	540
Tret1-1	2655
Tret1-2	1464
Buffy	897
CG13196	1665
wal	990
CG13197	1029
Ir48b	1800
pyr	2298
ths	2247
CG13193	567
CG42493	462
Ir48c	1683
CG13192	969
Sobp	2439
CG34229	270
S2P	1524
CG43190	342
Sln	2565
Mtor	7038
CG34230	387
Twdlbeta	594
Damm	765
CG42531	402
CG13185	16578
cuff	1152
ERp60	1467
eEF1alpha1	1389
MCPH1	3154
Zip48C	1023
reb	1293
exp	3182
PI31	810
ADD1	5093
CG30036	1164
CG30037	1260
GalT1	1398
RnrS	1179
CG34231	489
rho-7	1053
CG8298	1788
otk	3147
otk2	1299
Mppe	1098
pds5	3654
CG8321	621
CG43191	705
128up	1104
RpIII128	3411
Drep1	918
CG30039	441
CG44314	291
Drep3	798
CG8888	1164
CG13186	429
jeb	1680
CG18343	297
SkpB	483
Smyd4-4	1719
OSCP1	906
Hen1	1173
CG8878	3012
CG8407	312
Prp8	7188
CG13177	270
CG34232	399
Oda	845
SmD3	453
CCT5	1644
EndoG	930
CG8860	204
wash	1497
CG33964	1448
CG13175	423
SmF	264
Cyp6g1	1572
Cyp6g2	1557
Cyp6t3	1503
CG8858	5670
RpS11	588
Sr-CII	1797
CG13171	318
CG8854	1176
CG13170	351
CG43315	360
CG43316	573
CG43244	321
CG13168	1080
Vha36-2	1119
Cam	450
CG42700	1904
CG8850	1887
CG13164	2530
CG17739	2619
CG30203	2772
CG30046	2517
mIF3	1023
CG8841	2511
garz	6176
CG8490	633
CG34021	483
Den1	747
CG8839	1587
ana3	5931
CG30047	2637
CG30049	2634
CG30043	2634
CG33012	2736
CG13160	2625
CG13159	228
Cpr49Aa	432
Cpr49Ab	777
CG13155	708
CG8501	456
Cpr49Ac	1062
Cpr49Ad	498
Or49a	1188
CG30048	3375
Cpr49Ae	402
Cpr49Af	378
Cpr49Ag	402
CG30050	576
CG33626	501
CG33627	549
Cpr49Ah	570
CG13157	1401
CG42782	138
CG8834	1605
CG8520	1374
CG8525	1041
CG13154	738
Nup54	1830
CG43204	183
DUBAI	2556
Tmem18	453
Dyb	2582
CG30334	392
Lac	1077
dgt5	2055
CG8545	2673
CG8550	1899
Dh44-R2	1519
CG34234	348
fdl	2036
s-cup	1608
vis	1659
achi	1665
CG13151	1812
CG8818	1287
CG8569	1824
CG33632	540
fra	4578
CG33752	555
CG30056	411
CG33775	546
Cyp301a1	1659
Ak6	525
stil	963
ClC-b	2439
Sin3A	6426
Amph	1827
Galphaq	1376
CG45086	98
CG30054	1093
CG17760	1059
muskelin	2559
CG33792	675
spt4	348
CG33672	258
CG33671	1170
Iswi	3081
CG8785	1422
CG8778	897
ZnT49B	1980
CG8646	1686
nemy	940
GLS	2944
CG8771	5598
CG13148	1110
CG30053	1005
Obp49a	636
CG8768	906
wuc	408
CG42663	1986
Mos	1092
