Geneid	Length
CG14561	226
CG7139	226
CG7133	187
CG7130	122
RpLP0	202
Sfp79B	17
msopa	113
olf413	1027
Rich	186
Ddx1	114
CG11523	125
Csp	371
Srpk79D	1261
Hem	208
IleRS	132
Ten-m	671
CG32450	116
laza	573
CG11438	1291
CG11437	11
CG11426	590
CG11425	38
CG43312	15
CG43331	75
CG43329	40
CG11404	23
Trxr-2	95
CG14459	790
ND-B14.5AL	70
CG14457	1051
CG14455	4
CG14456	163
CG14454	16
CG12546	23
CG14453	19
CG14452	17
CG32453	17
CG45116	41
CG11370	150
ArfGAP3	399
CG32452	250
mael	646
CG14451	50
CG14450	73
CG11367	300
CG32454	43
CG11241	151
l(3)04053	212
CG7369	850
SPoCk	1134
CG14448	82
jim	3111
CG45428	48
CG11226	78
CG32462	264
CG32459	64
CG33169	119
CG33170	366
CG11137	91
Arf79F	1191
CG11109	412
Chro	582
Ssl1	220
slif	752
CG11131	524
BoYb	92
CG12768	659
Mes2	361
CG32461	17
CG32457	27
nrm	650
RpL10	54
CkIIalpha	1047
CG33217	102
Vps11	112
CG34031	21
nAChRalpha4	1030
alpha-Cat	54
ND-MLRQ	109
AGO3	425
CG17454	526
CG40298	38
CG17698	333
CG43968	22
CG40470	102
CG40045	604
Snap25	132
nvd	190
mRpS5	190
scro	365
CG40472	134
ND-AGGG	92
Set1	346
MED21	243
UQCR-11	134
CG45782	64
FASN3	109
CG40178	650
CG40160	402
CG42598	135
CG40228	67
vtd	87
RpL15	355
Dbp80	507
eIF4B	68
CG17514	48
CG45781	411
CG46302	58
CG40498	726
rl	881
CG40191	369
Yeti	34
l(2)41Ab	386
Maf1	953
CG17691	170
CG41520	559
CG17684	381
MFS17	676
CG41378	51
Scp1	142
dpr21	88
RYa	51
uex	1514
Haspin	54
CG17683	695
RNASEK	113
IntS3	87
Gprk1	178
RpL38	81
Stlk	57
p120ctn	140
CG17486	36
CG17883	327
Nipped-B	291
conu	609
CG12547	494
CG17528	416
CG14464	61
CG44102	29
TpnC41C	223
CG3107	986
gus	739
Atf6	1139
Nipped-A	57
d4	961
sxc	211
CG10465	253
CG10395	332
CG30441	6
COX4L	131
CG10417	292
laccase2	505
CG30440	255
CG30438	1403
TpnC4	180
Fis1	373
CG17508	81
CG11665	320
CG1344	31
Not3	579
CG8245	144
kune	94
scaf	527
CG17337	200
vlc	480
ap	1806
l(2)09851	99
CG34200	102
CG7791	95
Gp210	46
ZnT41F	779
Or42a	4
Tsp42A	60
dpr12	1534
CG44438	622
CG43366	713
CG7882	252
CG7881	147
BubR1	102
mle	963
Src42A	994
Act42A	135
Pngl	94
Strica	102
SCAP	882
CG14591	421
Tbce	391
CG34211	25
CG34212	109
CCHa2-R	716
CG7856	123
l(2)k09848	109
CG7849	66
SmydA-5	6
Ars2	287
EcR	1990
CG14589	124
Cyp6w1	32
CG8343	12
CG11211	7
Ptr	669
CG30432	47
eIF3f2	64
CG30431	222
CG17994	160
l(2)k14710	181
bin3	998
tomboy40	91
Pld	1092
jing	1672
Vha16-1	369
Trap1	275
Bap170	177
Fmo-2	87
Debcl	625
Opbp	98
geminin	294
sced	186
Dpit47	190
Adf1	330
CG15908	35
CG9410	136
Hsepi	331
PGAP3	78
CG17266	311
CG9422	696
Tdc1	212
CG15909	53
Tdc2	162
CG3270	10
Mob4	262
Rab2	145
CG45092	1690
CG3409	2480
Zip42C.1	31
l(2)01289	420
phtf	290
CG3267	104
Eb1	497
CG3420	242
CG9436	132
Epac	2196
Cyp6a2	59
SdhB	129
CG15237	68
ubl	93
koi	558
CG15236	726
CG34215	31
CG9445	253
coro	658
CG9447	148
Spn42Da	640
Spn42Db	55
Spn42Dc	198
Spn42Dd	50
Spn42De	180
CG30158	544
CG3358	112
mim	889
CheB42b	9
CheB42c	978
CheB42a	23
ppk25	6
Cyp6u1	251
CG30157	264
vimar	294
CG30156	579
CG17002	302
Tsp42Ea	154
CG30159	387
Tsp42Eb	82
CG30160	61
Tsp42Ec	131
Tsp42Ed	88
Tsp42Ee	175
Tsp42Ef	375
Tsp42Eg	188
Tsp42Eh	97
Tsp42Ei	211
CG33914	1381
Tsp42Ej	342
Tsp42Ek	376
Tsp42El	185
lbm	254
Tsp42En	189
Tsp42Ep	13
Tsp42Eo	160
pgant3	376
Tsp42Eq	71
Tsp42Er	94
CG12836	100
CG12831	257
esn	1610
Cyp9b1	31
Cyp9b2	50
Spn43Aa	36
CG12828	40
pk	2015
Spn43Ab	78
Spn43Ad	66
nec	94
CG11060	110
CG33140	108
CG30385	34
CG30384	61
Or43a	21
Ady43A	475
Gadd45	260
CG1850	131
Br140	219
Incenp	262
pwn	1308
CG12164	88
Dscam1	549
cos	136
Dhx15	341
Gr43a	12
Glo1	66
Eaf	1511
CG11112	44
CG11113	9
CG43123	23
CG43267	23
CG1701	25
so	795
CG11145	40
CG11123	73
sPLA2	210
CG30503	1132
kappaB-Ras	97
fa2h	119
CG11125	181
Inos	137
CG11141	391
CG11127	86
p47	89
Aldh-III	1460
wech	951
Coop	400
CG1620	205
dpa	371
didum	332
mEFTu2	246
az2	54
CG1603	126
CG1602	76
PIG-G	94
Orc1	130
Drat	861
Cyt-b5	105
CG2137	123
CG1598	106
Corin	1551
CG30499	267
boca	76
Vps13	310
blow	577
CG1360	195
scra	325
CG1358	1334
CG43340	1568
CG43341	260
CG17985	176
Rpt1	117
CG30491	348
CG30495	318
CG2070	182
CG2065	185
CG2064	109
DCTN4-p62	84
CG12826	101
mRpL52	97
CG12107	102
U2A	127
LRR	1399
CG30493	74
CG30496	142
CG34216	158
tor	239
CG1941	542
CG1942	184
CG1946	60
CG18812	1259
CG45093	5749
CG30497	2779
cn	38
CanB2	256
CG12825	50
CG12824	34
Gapdh1	260
mus205	71
Nop17l	828
sax	514
CG1550	42
CG1882	623
cathD	103
CG30383	18
phr	312
Prosalpha1	136
CG18853	132
CG30382	119
CG12822	133
Atg10	57
Dgk	1021
CG30377	912
CG12159	126
Cul1	642
Or43b	61
Kdm4A	72
MFS12	724
PIG-X	140
rnh1	31
drosha	87
CG8728	159
CG30380	101
CG14764	936
CG34431	312
azot	50
CG30378	164
CG2906	339
CG2915	305
Sep5	272
nito	215
CG14763	16
CG8726	549
CSN4	278
ACC	1297
Nup44A	265
Dic3	41
Hey	186
CG11191	156
Odc1	27
Odc2	18
CG14762	836
Optix	836
CG12769	1523
CG17977	211
lig	585
Vps28	91
slv	502
sut1	317
sut2	44
sut3	156
sand	605
CG8712	164
CG11210	178
Cul4	392
udd	71
Asap	616
Nup50	102
coil	535
Socs44A	130
Pbp49	695
CG42516	179
Pabp2	406
Obp44a	304
Lpin	1336
kermit	1267
CG8708	348
RagC-D	176
Rs1	280
CG30373	178
Gasz	95
Mlh1	19
CG14757	116
LRP1	492
CG14756	23
CG34217	112
dpn	282
pnut	786
CG44439	263
CG14760	33
CG30369	121
CG14759	195
CG2291	328
CG12126	79
CG30376	133
CG30375	13
CG30371	26
pdm3	916
CG11635	69
hubl	57
spaw	1234
whip	205
cola	56
swif	1000
boly	303
CG18449	119
CG2127	126
CG8701	179
CG2121	349
CSN7	78
Lcp1	42
Lcp2	252
Lcp3	179
Lcp4	49
Cyp4ad1	408
Cyp4e2	174
Cyp4e1	52
Mal-A1	20
Mal-A2	22
Mal-A3	36
Mal-A4	9
Mal-A5	437
Mal-A6	12
Mal-A7	14
Mal-A8	29
mtt	1929
CG12780	37
Cyp6a14	1265
Cyp6a13	32
CG42326	1040
CG14752	73
CG43183	126
CG8736	138
CG8735	125
rgr	167
Cirl	1191
Vps25	75
beta3GalTII	27
CG14749	142
CG8635	258
ptc	773
Acsl	1275
UQCR-11L	116
CG30355	125
Jon44E	21
CG8586	277
CG8738	191
CG8584	166
CG12376	140
CG14744	118
PGRP-SC1a	30
PGRP-SC1b	30
PGRP-SC2	17
CG14767	201
CG30357	116
gcl	275
CG30356	36
stmA	556
CG8740	1721
CG42615	57
CG8746	117
sns	576
CG30350	121
RyR	472
CG8272	101
DCTN2-p50	122
Sec31	144
ana2	91
CG13751	101
MrgBP	68
Ggamma1	329
CCT8	78
CG30349	73
Pgi	503
lin	520
CG34219	63
CG8248	278
Spt	106
CG8243	213
CG8237	91
AIMP1	6
PAN2	131
CG13749	75
FANCI	36
CG13748	54
CG8230	73
CG33199	211
CG8229	380
Tom7	198
babo	633
spab	88
CG8213	742
Np	472
CG8172	1676
CG13744	516
CG13747	152
CG8170	934
Ance-4	400
PPO2	89
CG13743	300
CG8197	64
ana	375
CNT2	221
CNT1	79
CG13742	191
Dbp45A	77
CG8080	478
CG13741	127
CG8078	75
CG8777	55
Vang	338
Pmm45A	324
tsu	97
Mys45A	80
Phax	420
Su(var)2-10	752
GstE13	229
CG18659	531
Hydr1	831
alc	468
CG8788	1131
CG44286	2203
shrb	117
Prp38	172
CG30344	327
CG30345	138
CG8008	723
CG8046	468
Rad51D	103
CG42382	45
Rme-8	173
Rab32	1011
CG8026	893
CG45085	348
unpg	129
CG8027	100
VhaAC45	204
hig	355
Cyp4p2	40
Cyp4p1	41
Cyp4p3	40
CG30343	142
Pkn	1806
CG34141	440
CG2063	127
CG1968	21
Mad1	108
Drep2	1794
Myd88	928
CG13739	1791
CG13954	2047
Or45a	73
CG12158	17
l(2)03659	293
CG8800	126
Non1	103
l(2)k10201	9
CG33774	93
wun	601
wun2	1274
CG13955	66
prel	374
Pdk	811
ced-6	851
Camta	644
Wnt2	1108
brp	2314
CG1888	1232
CG1809	61
Not1	1983
CG1814	620
Smyd4-1	130
Updo	144
CG12929	49
RpL31	176
clos	57
CG1827	100
Map60	162
CG30338	117
CG1902	276
CG30340	41
CG30339	41
GstT1	99
GstT2	75
CG12926	184
Mmp2	1705
Uba1	837
CG30002	23
CG1773	25
CG10459	35
dap	619
sqa	3224
trpl	397
CG1690	199
CG1688	1158
CG1698	2109
CG1648	221
lectin-46Cb	5
lectin-46Ca	20
CG34033	6
CG30001	74
dila	81
hebe	425
CG1663	204
Lsm11	87
CG1665	52
Vamp7	377
CG1667	222
Orc6	91
Prosalpha7	119
CG1671	64
PCB	711
CG30010	397
CG46338	479
Ntmt	72
CG18446	280
CG12744	625
Sec24AB	502
CG1513	521
CG12923	102
CG30008	102
tea	100
CG1441	135
FMRFa	108
Etf-QO	362
Mef2	4294
CG15863	57
Pal1	509
CG1418	351
CG12133	34
eIF3j	291
CG12134	516
eve	96
TER94	586
Pka-R2	530
CG12128	761
CG1407	364
CG12129	97
oys	312
CG34220	75
COX7C	510
CG44296	123
sel	281
magu	822
Def	9
PIG-N	28
mRpL42	164
Cdc2rk	68
CG12920	84
CG1371	40
egr	646
CG2269	512
sut4	164
Jra	352
RpLP0-like	104
14-3-3zeta	497
Pfk	661
dmpd	276
Ccs	50
gem	2993
CG46319	2147
CG12917	151
Or46a	163
CG18011	47
KCNQ	569
mlt	882
CG34221	128
Hr3	4188
CG12912	395
CG46321	840
Hdc	771
CG12209	146
CG12914	241
CG12913	249
Syb	244
CG12911	171
CG12910	922
CAP	4909
JhI-1	131
CG12909	122
Ndg	383
CG34222	57
SLO2	2285
CG43200	30
CG43172	266
CG46305	343
CG43171	247
CG43201	108
CG43178	476
CG46298	148
CG43397	159
CG12902	538
CG42733	102
Gr47a	120
Ir47a	371
Prx2540-2	87
CG11825	745
CG33474	527
Prx2540-1	96
CG12896	96
RanBPM	989
CG12895	45
Galphao	1448
Cyp49a1	715
Caf1-105	95
CG11777	18
whd	476
trsn	73
CG17765	92
pre-lola-G	1002
lola	1292
psq	2928
CG11883	414
Git	114
Elp2	114
CG12934	24
stan	1248
Rab3	619
CG12309	206
CG12338	288
CG7220	1066
Mat1	109
CG33144	1427
wde	290
CG12935	392
CG7637	60
mms4	47
CG12341	507
CG7222	294
dgo	596
Prosbeta5	95
Lsm10	30
RpS15Ab	137
CG12343	109
CG12325	295
CG12344	329
LTV1	78
CG30015	2469
CG30016	21
nclb	89
Taf5	68
Pex6	172
CG18003	85
CG18004	280
CG30020	167
cag	445
CG12942	144
ND-B14	92
Rpb5	96
polyph	91
Spn47C	131
luna	1730
CG43188	52
CG43189	206
Cyp12d1-p	36
Cyp12d1-d	33
BBS4	5
CG13229	640
CG13231	79
CG12391	291
CG13230	32
shn	2187
CG9084	942
Syx6	877
CG7737	311
metro	429
CG13218	10
CG13228	8
CG13227	38
CG13217	78
CG34224	28
CG13216	32
CG13215	96
Listericin	28
CG13226	43
CG34225	38
CG34227	62
CG43112	54
Or47a	10
Cpr47Ea	45
Cpr47Eb	78
CG13223	94
Cpr47Ec	137
Cpr47Ed	16
Cpr47Ee	190
Cpr47Ef	184
TpnC47D	54
Cpr47Eg	39
CG9067	88
Vhl	153
CG9062	246
CG13220	215
Fbl6	721
CG18335	164
dare	157
CG30033	17
CG18336	321
CG42336	560
CG7741	1919
Obp47b	11
Fpps	86
CG7745	68
nompA	245
CG43114	25
sha	727
lambdaTry	20
kappaTry	49
zetaTry	33
thetaTry	18
alphaTry	27
epsilonTry	19
betaTry	17
gammaTry	15
CG30031	16
CG30025	14
deltaTry	14
CG13202	128
iotaTry	23
CG12384	107
ix	78
san	119
CG13204	436
Tapdelta	323
CG13203	723
Tsp47F	150
Sod3	250
sprt	572
CG30022	416
Smyd4-3	89
CG30026	43
CG34054	15
Drip	1060
CG7763	181
Prip	215
qvr	724
E(Pc)	1382
inv	1411
en	540
tou	2355
Egm	52
CG9005	1518
CG9003	1362
CG34228	85
Roc2	270
Tret1-1	366
Tret1-2	112
Buffy	138
CG13196	20
wal	76
CG13197	105
pyr	866
ths	3261
CG42493	66
CG13192	71
Sobp	472
CG34229	116
S2P	287
CG43190	136
Sln	754
Mtor	139
CG34230	47
Twdlbeta	37
Damm	29
CG42531	43
CG13185	139
cuff	44
ERp60	160
eEF1alpha1	276
MCPH1	220
Zip48C	445
reb	398
exp	706
PI31	404
ADD1	296
CG30036	69
CG30037	53
GalT1	232
RnrS	127
CG34231	63
rho-7	118
CG8298	119
otk	917
otk2	384
Mppe	459
pds5	528
CG8321	410
128up	125
RpIII128	78
Drep1	252
CG30039	128
CG44314	32
Drep3	182
CG8888	225
CG13186	42
jeb	1280
CG18343	163
SkpB	247
Smyd4-4	320
OSCP1	118
Hen1	50
CG8878	386
CG8407	255
Prp8	132
CG13177	117
CG34232	301
Oda	494
SmD3	146
CCT5	134
EndoG	80
CG8860	109
wash	126
CG33964	595
CG13175	157
SmF	121
Cyp6g1	205
Cyp6g2	15
Cyp6t3	5
CG8858	24
RpS11	29
Sr-CII	426
CG13171	20
CG8854	706
CG13170	10
CG43315	24
CG43244	39
CG13168	422
Vha36-2	73
Cam	344
CG42700	1091
CG8850	208
CG13164	171
CG17739	35
CG30203	36
CG30046	71
mIF3	105
CG8841	328
garz	314
CG8490	115
CG34021	97
Den1	438
CG8839	469
ana3	103
CG30047	48
CG30049	44
CG30043	64
CG33012	57
CG13160	68
CG13159	83
Cpr49Aa	72
Cpr49Ab	17
CG13155	5
CG8501	466
Cpr49Ac	391
Cpr49Ad	45
CG30048	1122
Cpr49Ae	106
Cpr49Af	73
Cpr49Ag	71
CG30050	10
Cpr49Ah	100
CG13157	411
CG42782	101
CG8834	52
CG8520	549
CG8525	228
CG13154	82
Nup54	163
CG43204	18
DUBAI	663
Tmem18	77
Dyb	553
CG30334	142
Lac	327
dgt5	167
CG8545	102
Dh44-R2	557
CG34234	35
fdl	715
s-cup	166
vis	176
achi	359
CG13151	69
CG8818	105
CG8569	67
fra	674
CG30056	120
Cyp301a1	173
Ak6	121
stil	82
ClC-b	70
Sin3A	1387
Amph	396
Galphaq	1357
CG45086	140
CG30054	89
CG17760	375
muskelin	222
spt4	88
CG33672	57
CG33671	715
Iswi	272
CG8785	431
CG8778	82
ZnT49B	329
CG8646	52
nemy	2028
GLS	509
CG8771	107
CG13148	467
CG30053	18
Obp49a	35
CG8768	71
wuc	223
CG42663	1132
Mos	34
Taz	928
mRpL18	120
ox	100
Dgkepsilon	199
Nacalpha	274
CG12374	40
sca	322
CG17580	84
Cyp9h1	37
Or49b	474
antr	7
CG30486	28
CG17574	706
bic	154
CG3790	82
Lfg	564
AspRS	407
Nmda1	1078
vg	1456
NAT1	2231
CG13319	45
sug	455
CG17019	307
SCCRO3	582
Sans	259
CG30487	73
Mdr49	447
CG44251	254
CG44250	117
CG13321	545
Psc	1005
Su(z)2	460
CG13323	40
CG13324	38
Drl-2	1209
CG44341	251
CG13325	1648
CG3955	114
CG13326	83
Cap-G	172
Ack-like	55
TppII	407
ND-MWFE	82
Nrk	226
CG15870	105
GLaz	318
Spt-I	160
AGBE	119
CG33137	41
CG17724	5534
Kdm4B	1383
seq	558
ValRS	129
Orc3	1021
CG34315	39
FLASH	277
CG34312	1280
CG30058	724
CG34235	62
AQP	122
CG4627	195
CG4630	318
CG4646	55
CG17059	95
Fsn	285
Dp	787
Pex13	276
fsd	67
CG4670	399
CG4676	35
CG4679	142
GstE14	59
Mp20	73
CG4712	193
CG4714	112
CG4716	96
CG10799	65
CG42319	838
Dh31-R	686
CG17047	660
CG17048	166
CG10814	43
CG43691	143
AttC	64
CG4744	41
IMPPP	32
CG18278	70
CG33470	31
CG30059	76
CG42321	2382
CG30060	44
CG30065	109
Ser8	5
cnn	726
CG30062	16
cbs	239
arr	191
CG43192	17
cbc	107
cid	74
bbc	391
drk	554
mars	1896
mip120	418
mEFTu1	187
Vmat	1066
CG13330	77
CG13331	210
CG13332	102
CG6145	796
CG33156	1211
Roe1	104
link	39
CG13334	22
CG42807	229
CG42808	75
CG6191	880
CG45088	552
fand	82
S-Lap5	145
CG43058	87
CG34236	321
CG12464	53
CG17716	853
CG6209	100
CG13337	93
CG18368	119
CG6220	94
CG6280	310
Cpr50Ca	268
S-Lap7	303
Cpr50Cb	233
stj	809
fl(2)d	870
CG13339	62
CG6329	972
CG6337	34
CG6347	108
CG6357	25
Syngr	461
CG30484	348
CG30485	9
CG6543	133
CG6553	26
tum	204
Uba3	46
CG16935	160
CG13344	100
shot	1440
DJ-1alpha	24
AGO1	719
mRpL53	105
CG33155	945
Rpn13	297
Cp1	815
CG42806	266
PheRS-m	101
St4	136
CG18568	157
CG6701	741
Ctf4	82
CG8067	247
RN-tre	871
mam	1630
CG18371	114
Prosap	1536
CG42287	51
CG42288	78
Rcd1	461
pea	96
CG13018	84
CG13016	105
CysRS-m	101
O-fut1	33
eIF3m	294
CG8323	227
CG18327	110
CG18324	677
CG8331	694
mRpS16	111
cg	865
CG30069	615
VGAT	528
Sox15	1073
RpS23	94
CG8468	871
Opa1	135
CG8485	552
Usp20-33	98
SmydA-1	160
Mdr50	104
Hsc70-5	269
CG8531	154
beta4GalNAcTA	134
CG8547	398
SelD	496
conv	441
Ih	6132
tej	108
Shroom	1110
CG8613	151
CG8617	83
Arc1	97
Arc2	116
Tfb1	297
CG34184	40
CG34442	75
CG34443	52
CG34444	25
Obp50a	92
Obp50c	1058
Obp50b	63
Obp50d	16
CG34185	62
Obp50e	54
CG30075	44
Dh44-R1	602
CG10104	104
CG17385	161
Sin1	82
Achl	715
phyl	244
Oaz	472
PRAS40	394
Cpsf160	124
Asx	775
Cpr51A	83
CG30197	51
ttv	1281
CG30076	219
LamC	146
CG12869	722
RpI1	98
Blos1	65
tra2	859
CG12868	97
CG33469	127
CG33468	21
Su(var)2-HP2	252
Sec61beta	129
CG12863	68
CG10131	11
CG43236	20
CG10139	110
Adgf-E	90
CG12861	108
CG12860	126
CG12866	221
mspo	354
CG30479	3037
CG30480	48
jef	312
Dro	29
AttA	29
AttB	32
Rpn6	312
ave	69
CG10151	330
ND-B15	69
Trs31	65
CG12857	46
Spred	493
BEAF-32	603
kn	600
hui	164
CG10202	72
CG10205	100
NaPi-T	437
CG10209	164
SMC2	99
Ercc1	24
Ciao1	89
HPS1	83
CG33506	44
U3-55K	119
Pcf11	233
Cyp6a22	329
Cyp6a17	27
Cyp6a23	32
Cyp6a19	14
Cyp6a9	46
Cyp6a20	14
Cyp6a21	82
Cyp6a8	30
Cyp317a1	477
Kank	2470
ADPS	407
CG12853	83
Lap1	413
CG10257	554
aPKC	1006
ckn	1125
pcs	519
CG7639	230
CG10265	84
hbs	395
CG43101	23
chn	926
Rpb12	79
CG8089	69
CG7544	106
igl	1215
CG43068	119
Sfp51E	7
GPHR	170
CG11807	270
row	145
CG8093	86
CG11808	93
mRpL41	53
CG8079	85
Hex-C	65
Fs	675
scb	685
ItgaPS4	6
Trpm	1508
ND-51L2	47
CG8152	84
Xpc	270
CG8155	151
Arf51F	522
CG8157	24
CG8160	27
Hr51	276
unc-5	871
Pms2	76
dup	589
SRPK	754
CG43729	5192
Mtk	30
CG30472	84
CG34188	49
CG8180	417
CG12964	244
GalNAc-T1	369
Khc-73	376
CG30471	95
CG30467	139
CG8187	91
Vha36-1	102
eIF2Bgamma	93
CG8192	224
CG12963	1075
CG8195	463
Flo1	234
CG30466	675
Cdk5	115
CG8204	258
CG42524	1388
fus	1250
CG8207	129
Vha14-1	102
CG30091	26
Impbeta11	86
Cep89	5
CG30090	22
CG30088	39
CG33460	26
CG33462	26
CG42662	2363
CG30080	21
CG30083	2
CG30089	889
Zasp52	872
tun	2062
CG33465	29
Poxn	843
CG8249	408
Gpo-1	627
Rif1	141
sli	1219
bdg	1187
Diap2	175
bug	71
Mlf	266
Cyp4aa1	202
COX6AL	86
Strn-Mlck	2443
CG8366	78
CG8314	140
Pex11	103
CG8320	161
ATPCL	303
CG8370	751
Ufc1	100
CG8389	346
CG8388	100
Prosbeta1	91
Rrp42	70
CG8397	86
CG8399	136
casp	178
CG8401	4
SP2353	778
CG8405	146
Dg	648
mRpL34	45
CG8414	81
Rho1	628
Ric	171
Asph	289
Jhedup	2
Jhe	230
spin	396
Got1	130
CG30094	86
CysRS	89
Ext2	62
CG10731	181
lbk	1083
CG10734	152
CG8435	78
Ptp52F	157
Lis-1	796
CG8441	137
clu	868
calypso	358
CG44242	87
CG42837	286
CG44243	739
Shark	57
mrj	1691
CG15706	1193
Tsf3	142
CG15701	110
CG3687	141
krimp	77
CG15708	99
CngA	874
fidipidine	119
csul	95
Khc	486
CG33017	198
cato	38
prim	178
CG15705	72
CG7755	85
CG30324	93
CG30099	45
JhI-26	52
CG30100	307
CG42372	98
CG7747	96
Atg9	121
Nox	2298
CG8060	75
CG30096	158
CG4282	146
Vha44	359
Hmgs	1032
CG7997	485
Nup62	204
wcd	105
CG15710	61
CG6262	965
CG15711	1691
CG43187	42
Sema2b	492
Menl-1	209
Menl-2	2259
jtb	69
CG7848	157
CG4409	39
Parp16	286
CG15712	12
CG33459	11
S-Lap8	217
knon	80
Sema2a	852
loopin-1	254
Syn2	410
DAT	323
CG4945	586
RpS15	219
CG4927	26
Lst	1323
Cdk4	1095
RpLP2	94
CG8311	136
CG8306	556
CG8303	262
CG5089	220
CG5065	2083
Alk	844
gprs	604
Amyrel	2
Picot	1194
CG34457	159
CG34458	19
CG30463	2609
Idgf6	339
Sfp53D	29
CG15617	96
Acp53C14a	43
Acp53C14b	39
Acp53Ea	52
Acp53C14c	162
unc-104	866
CG34189	63
CG5267	62
CG42392	386
CG5348	65
Sod2	126
Arp53D	16
resilin	643
CG5522	710
CG15919	15
CG15615	148
CG5550	25
CG34459	429
CG34460	26
Ugt37c1	151
IntS8	93
Fen1	126
Dek	224
Psi	636
eEF1beta	90
CG6426	119
CG6421	56
CG6429	61
CG6435	56
CG8910	447
CG6472	232
inaC	110
Pkc53E	1295
CG43788	27
CG43789	20
CG15614	44
CG34190	41
Vha16-4	46
mute	1033
Ufm1	303
PIG-V	295
CG6665	102
CG9010	100
Cbp53E	321
ste24c	24
CG30461	1600
ste24b	27
ste24a	79
AsnRS-m	38
NiPp1	91
CG6805	310
Ehbp1	386
CG8963	333
Dark	226
RhoGEF2	473
CG43328	715
CG43327	185
CG43371	97
SmydA-7	183
SmydA-6	6
CG9646	435
fat-spondin	97
tef	103
CG8950	28
CG6967	352
CG30460	1742
Sply	246
CG6984	29
GstS1	698
CG30456	681
CG15611	149
Amy-p	33
Spn53F	10
Amy-d	36
CG15605	64
Cda9	353
Acp54A1	78
CG11400	79
Gbp1	47
Gbp2	52
CG43103	59
CG43107	44
CG17290	153
CG17287	126
CG30458	56
CG30457	44
CG10953	188
CG44388	7
CG10950	117
CG43237	73
mbl	1735
CG18469	8
CG12699	73
CG43272	183
CG43108	75
CG10939	442
CG6568	270
CG30101	93
Prosalpha5	144
cnk	539
l(2)k01209	1280
CG6550	90
Mtap	248
Bap55	123
Lhr	128
EDTP	486
CG18467	548
mthl4	255
mthl3	668
CG10764	23
robls54B	201
robl	99
CG14478	1244
Tes	110
qkr54B	596
insb	306
CG43110	2194
veil	272
NT5E-2	133
CG30103	80
nw	555
CG34193	988
CG4847	176
CG4853	521
APC10	77
CG4866	68
Patronin	967
eIF3b	249
CG34194	298
cyp33	67
RpL18A	36
MESR4	861
Klp54D	184
CG43324	179
CG14480	515
Ns2	128
POSH	332
UQCR-6.4	80
CG42239	94
Rab4	237
Dcr-2	99
CG6484	69
CG14483	140
RhoGAP54D	530
icln	69
CG30105	92
Smurf	904
ND-51L1	17
CG43920	6
CG10936	400
CG44403	182
rhi	40
Oxp	51
CCHa1-R	458
eIF3c	174
CG30108	91
CG30109	100
P32	106
Sema1b	781
HPS4	309
CG42561	29
CG42562	29
swi2	269
rdgBbeta	108
CG6424	2702
CG46315	1193
CG10934	79
Dlish	131
Snx16	123
CG4975	24
CG4984	1943
CG34195	231
CG6406	208
PIG-A	136
Vps50	78
sub	100
CG10931	83
CG5002	142
Sardh	44
HLH54F	170
CG5009	326
OstDelta	189
CG14488	62
CG18635	83
CG33981	149
fab1	480
aft	68
Ubc10	308
CG5033	68
Dhit	1689
grh	2986
olf186-F	3018
olf186-M	733
CG30323	46
CG14490	39
thr	113
Mapmodulin	396
Elk	209
CG30325	155
CG30110	94
PPO1	73
PpY-55A	82
dpr13	754
CG5084	28
CG10910	24
CG5773	156
CG5770	27
CG5767	42
CG34005	27
CG14495	324
Muc55B	57
CG10911	60
CG10912	36
CG34386	507
CG5757	181
CG5098	658
CG5756	247
CG34196	15
stau	554
Spn55B	93
Dlip3	183
Hsf	256
Pcl	498
pAbp	494
EMRE	115
CG5742	103
adp	190
lolal	965
CG10914	39
CG10915	309
Nup75	69
CG42518	553
MED9	62
Dgp-1	347
CG10916	141
CG5726	365
nopo	226
CG5721	100
CG33958	139
CG14499	15
CG14500	12
CG30114	152
fj	1349
Ote	98
pen-2	182
sbb	2399
CG14502	2116
CG18536	152
CG18537	17
CG18539	206
CG18540	16
CG14505	25
CG43202	81
IM23	32
IM1	74
CG18107	70
CG15067	18
IM2	71
IM3	290
CG16836	105
CG15065	30
CG15068	36
Idgf5	42
GstE10	306
GstE1	39
GstE2	38
GstE3	44
GstE4	27
GstE5	29
GstE6	31
GstE7	31
GstE8	26
GstE9	43
imd	320
Dp1	1357
CG5174	484
PIG-O	308
Ttd14	521
slim	509
CG5189	90
CG30120	1041
Prp19	133
rswl	92
CG17669	63
CG30116	775
GstE11	65
CG43066	312
CG10924	593
CG45087	26
Pepck	271
Rgk2	719
GEFmeso	2717
CG42697	35
CG10927	37
mRpS28	75
CG5323	101
CG5327	63
CG5493	379
Atg7	85
CG5335	251
Sec6	94
Eip55E	77
CG5482	307
CG30122	310
SP2637	505
CG42306	691
Gint3	1062
CG33136	114
edl	618
CG44435	2898
CG44434	133
CG44433	159
CG42855	77
Sik3	1087
CG15071	49
CG15073	107
Vps51	90
Hs3st-A	1407
List	42
CG33998	9
CG18609	51
CG17821	273
Cyp12b2	128
Jabba	417
Mctp	795
CG15093	154
CG15080	449
MFS15	373
MFS14	1290
CG15096	427
Phb2	166
CG15097	881
CG15082	915
CG15098	113
CG15083	129
CG15099	218
